Id;Name;Address;Location;Province;Zip_Code;Items;Weight;Node_Type;TW_Start;TW_End;Latitude;Longitude;Email;Phone
339;HOSPITAL GENERAL SAN JORGE;AV. MARTÍNEZ DE VELASCO, 36;Huesca;HUESCA;22004;297;35806,32;GENERAL;03:00;23:59;42,13176064;-0,42022762199997;gmontero@salud.aragon.es;974247000
340;CENTRO DE REHAB. PSICOSOCIAL SANTO CRISTO DE LOS MILAGROS;CTRA. DE ARGUIS, KM. 2,5;Huesca;HUESCA;22006;110;13261,6;PSIQUIÁTRICO;03:00;23:59;42,122253777;-0,380759999999952;gmontero@salud.aragon.es;974220772
341;HOSPITAL SAGRADO CORAZÓN DE JESÚS;PASEO LUCAS MALLADA, 22;Huesca;HUESCA;22006;70;8439,2;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;42,1422763480001;-0,40137137499994;gmontero@salud.aragon.es;974292000
342;HOSPITAL VIAMED SANTIAGO;SARIÑENA, 12;Huesca;HUESCA;22004;40;4822,4;GENERAL;03:00;23:59;42,1413459780001;-0,41715215399995;bnasarre@viamedsantiago.com;974220600
343;HOSPITAL DE BARBASTRO;CTRA. NACIONAL 240, S/N;Barbastro;HUESCA;22300;172;20736,32;GENERAL;03:00;23:59;42,033198122;0,111056461000032;sectorbarbastro@salud.aragon.es;974249000
344;HOSPITAL DE JACA.SALUD;CARRETERA DE RAPITÁN S/N;Jaca;HUESCA;22700;50;6028,0;GENERAL;03:00;23:59;42,578998664;-0,541864335999946;gmontero@salud.aragon.es;974355331
345;CENTRO SANITARIO BAJO CINCA-BAIX CINCA;HERMANA ANDRESA, 2;Fraga;HUESCA;22520;20;2411,2;OTRA FINALIDAD;03:00;23:59;41,524266633;0,340602082000032;cefraga@salud.aragon.es;974474545
346;CLÍNICA CRISTO REY;PASEO DE LA ESTACIÓN, 40;Jaén;JAÉN;23008;39;4701,84;QUIRÚRGICO;03:00;23:59;37,7755694210001;-3,78904715899995;;953250440
347;HOSPITAL SAN AGUSTÍN;AVDA. DE SAN CRISTÓBAL, S/N;Linares;JAÉN;23700;204;24594,24;GENERAL;03:00;23:59;38,088685119;-3,64334836199993;;953024200
348;HOSPITAL SAN JUAN DE LA CRUZ;CTRA. DE LINARES, KM. 1;Úbeda;JAÉN;23400;231;27849,36;GENERAL;03:00;23:59;38,0193430900001;-3,38512309499993;;953028200
349;HOSPITAL UNIVERSITARIO DE JAÉN;AVDA. DEL EJÉRCITO ESPAÑOL, 10;Jaén;JAÉN;23007;805;97050,8;GENERAL;03:00;23:59;37,7743399940001;-3,79143619199994;;953008010
350;HOSPITAL ALTO GUADALQUIVIR;AV. BLAS INFANTE, S/N;Andújar;JAÉN;23740;67;8077,52;GENERAL;03:00;23:59;38,0404188540001;-4,03085457399993;gerencia@ephag.es;953021575
351;HOSPITAL DE ALTA RESOLUCIÓN SIERRA DE SEGURA;CRTRA PUENTE DE GÉNAVE-LA PUERTA DE SEGURA KM 0,300;Puente de Génave;JAÉN;23350;24;2893,44;GENERAL;03:00;23:59;38,3602649800001;-2,78734027999997;gerencia@ephag.es;953499012
352;HOSPITAL DE ALTA RESOLUCIÓN DE ALCAUDETE;CAMINO VIEJO DE LA FUENSANTA, 2;Alcaudete;JAÉN;23660;16;1928,96;GENERAL;03:00;23:59;37,5867839480001;-4,08094005499993;gerencia@ephag.es;953368211
353;HOSPITAL DE ALTA RESOLUCIÓN DE ALCALÁ LA REAL;AVDA. IBEROAMÉRICA, S/N;Alcalá la Real;JAÉN;23680;28;3375,68;GENERAL;03:00;23:59;37,4541530060001;-3,93146189399994;gerencia@ephag.es;953599008
354;REGLA HM HOSPITALES;CARDENAL LANDÁZURI, 2;León;LEÓN;24003;130;15672,8;GENERAL;03:00;23:59;42,600927101;-5,56747734299995;jsaz@hospitalesmadrid.com;987236900
355;HOSPITAL HM SAN FRANCISCO;MARQUESES DE SAN ISIDRO, 11;León;LEÓN;24004;75;9042,0;GENERAL;03:00;23:59;42,589989754;-5,57257581799996;jsaz@hospitalesmadrid.com;987202111
356;HOSPITAL EL BIERZO;MÉDICOS SIN FRONTERAS, 7;Ponferrada;LEÓN;24404;408;49188,48;GENERAL;03:00;23:59;42,5722522460001;-6,64372823999997;gerente.hbrz@saludcastillayleon.es;987455200
357;HOSPITAL DE LA REINA;HOSPITAL, 26-28;Ponferrada;LEÓN;24401;72;8680,32;GENERAL;03:00;23:59;42,5414045690001;-6,59293109899994;felixrapun@hospital-reina.com;987409109
358;HOSPITAL SAN JUAN DE DIOS;AV. SAN IGNACIO DE LOYOLA, 73;San Andrés del Rabanedo;LEÓN;24010;297;35806,32;GENERAL;03:00;23:59;42,6076739900001;-5,59350251399997;leon.hospital@hsjd.es;987232500
359;COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEÓN;ALTOS DE LA NAVA S/N;León;LEÓN;24080;1056;127311,36;GENERAL;03:00;23:59;42,619367;-5,573423;gerente.hleo@saludcastillayleon.es;987237400
360;CLÍNICA ALTOLLANO;LA FUENTINA, S/N. LLANOS DE NAVA. NAVATEJERA;Villaquilambre;LEÓN;24193;110;13261,6;GENERAL;03:00;23:59;42,6554541090001;-5,56527749999998;beatriz@altollano.org;987286000
361;CLÍNICA PONFERRADA;AV. DE GALICIA, 1;Ponferrada;LEÓN;24404;46;5545,76;GENERAL;03:00;23:59;42,5491853710001;-6,62881990099993;gerencia@clinicaponferrada.com;987423732
362;HOSPITAL VALLE DE LACIANA;AV. DE ASTURIAS, S/N;Villablino;LEÓN;24100;15;1808,4;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;42,9409948890001;-6,32432841799994;araceli.frances@ute-orthem.provire.es;987481057
363;HOSPITAL UNIVERSITARI ARNAU DE VILANOVA DE LLEIDA.;AV ALCALDE  ROVIRA  ROURE, 80;Lleida;LLEIDA;25198;463;55819,28;GENERAL;03:00;23:59;41,6267580680001;0,612839466000025;arnau@arnau.scs.es;973248100
364;HOSPITAL SANTA MARIA;AV ALCALDE ROVIRA ROURE, 44;Lleida;LLEIDA;25198;229;27608,24;GENERAL;03:00;23:59;41,624369442;0,618079723000051;gerencia@gss.scs.es;973727222
365;VITHAS HOSPITAL MONTSERRAT;CR BISBE TORRES, 13;Lleida;LLEIDA;25002;47;5666,32;GENERAL;03:00;23:59;41,612801679;0,620679275000043;egean@vithas.es;973266300
366;CLÍNICA PERPETUO SOCORRO DE LÉRIDA, GRUPO HLA, SLU;CR BISBE MESSEGUER, 3;Lleida;LLEIDA;25003;58;6992,48;GENERAL;03:00;23:59;41,614422109;0,618898631000036;ipaules@asisa.es;973266100
367;CLÍNICA TERRES DE PONENT;AV ENRIC PRAT DE LA RIBA, 79-81;Lleida;LLEIDA;25004;123;14828,88;GENERAL;03:00;23:59;41,6220902650001;0,626497125000071;gerencia@clinicalleida.com;973232943
368;CLÍNICA PSIQUIÀTRICA BELLAVISTA;AV ROVIRA ROURE, 116;Lleida;LLEIDA;25198;75;9042,0;PSIQUIÁTRICO;03:00;23:59;41,6268791030001;0,607974469000055;clinicabellavista@clinicabellavista.com;973231698
369;FUNDACIÓ SANT HOSPITAL.;PS JOAN BRUDIEU, 8;Seu d'Urgell, La;LLEIDA;25700;88;10609,28;GENERAL;03:00;23:59;42,3548538270001;1,46071322200004;hospital@fsh.cat;973350050
370;CENTRE SANITARI DEL SOLSONÈS, FPC;PL ANTONI GUITART,, 1;Solsona;LLEIDA;25280;32;3857,92;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;41,993281494;1,51615207200007;info@cssolsones.com;973481172
371;HOSPITAL COMARCAL DEL PALLARS;AV PAU CASALS, 5;Tremp;LLEIDA;25620;63;7595,28;GENERAL;03:00;23:59;42,1644784320001;0,897364985000024;hcp@hospitalpallars.com;973652255
372;ESPITAU VAL D'ARAN;CR ESPITAU,, 8;Vielha e Mijaran;LLEIDA;25530;31;3737,36;GENERAL;03:00;23:59;42,702210344;0,797402431000023;xavig@aransalut.com;973640004
373;HESTIA BALAGUER.;CR GREGORI GALLEGO, 22-28;Balaguer;LLEIDA;25600;120;14467,2;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;41,7889118690001;0,816425695000021;hospitaljaumeurgell@jaumeurgell.org;973450304
374;RESIDÈNCIA TERRAFERMA;CR PARTIDA DEL GRAÓ, S/N;Alpicat;LLEIDA;25110;137;16516,72;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;41,664705;0,55171656400006;;973737455
375;CASTELL D'OLIANA RESIDENCIAL,S.L;CT DE LLEIDA A PUIGCERDÀ, .89;Oliana;LLEIDA;25790;20;2411,2;PSIQUIÁTRICO;03:00;23:59;42,0707526190001;1,31168080900005;ccoello@caseresidencial.es;973463030
376;HOSPITAL JAUME NADAL MEROLES;CR ACADÈMIA, 41;Lleida;LLEIDA;25002;126;15190,56;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;41,6100997720001;0,617328183000041;direccion.jnadal@sarquavitae.es;973289333
377;SANT JOAN DE DÉU TERRES DE LLEIDA;CT N-240, .111;Almacelles;LLEIDA;25100;29;3496,24;PSIQUIÁTRICO;03:00;23:59;41,7494020290001;0,417043093000075;almacelles@sjd-lleida.org;973740010
378;REEIXIR;CR AFORES, S/N;Juneda;LLEIDA;25430;44;5304,64;PSIQUIÁTRICO;03:00;23:59;41,551853056;0,814340000000072;apedra@comll.cat;973269543
379;HOSPITAL SANT JOAN DE DÉU LLEIDA;AV CANADENCA, 28;Lleida;LLEIDA;25001;130;15672,8;PSIQUIÁTRICO;03:00;23:59;41,5890335230001;0,684735000000046;almacelles@sjd-lleida.org;973740010
380;COMPLEJO HOSPITALARIO SAN MILLAN SAN PEDRO DE LA RIOJA;C/ PIQUERAS 98;Logroño;LA RIOJA;26006;590;71130,4;GENERAL;03:00;23:59;42,4523058520001;-2,42217625899997;gerencia_srs@riojasalud.es;941298000
381;POLICLÍNICO RIOJANO NUESTRA SEÑORA DE VALVANERA, S.A.;CALLE RAMÓN Y CAJAL S/N;Logroño;LA RIOJA;26006;87;10488,72;GENERAL;03:00;23:59;42,451241259;-2,42404871499997;jl@viamedlosmanzanos.com;941211900
382;FUNDACIÓN HOSPITAL CALAHORRA;CTRA. LOGROÑO, S/N;Calahorra;LA RIOJA;26500;80;9644,8;GENERAL;03:00;23:59;42,3135272710001;-1,98034014499996;gerencia.fhc@riojasalud.es;941151003
383;CLÍNICA LOS MANZANOS;HERMANOS MARISTAS S/N;Lardero;LA RIOJA;26140;52;6269,12;MÉDICO-QUIRÚRGICO;03:00;23:59;42,415695;-2,47368200299996;jl@viamedlosmanzanos.com;941499490
384;CENTRO ASISTENCIAL DE ALBELDA DE IREGUA;CRTA. SORIA KM. 8;Albelda de Iregua;LA RIOJA;26120;140;16878,4;PSIQUIÁTRICO;03:00;23:59;42,3639150000001;-2,47333561899995;;941279220
385;CENTRO SOCIOSANITARIO DE CONVALECENCIA LOS JAZMINES;SEVERO OCHOA, 5;Haro;LA RIOJA;26200;26;3134,56;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;42,569420472;-2,84643074299993;vfe@viamedlosjazmines.com;941303650
386;CENTRO  SOCIOSANITARIO  DE CONVALECENCIA NUESTRA SEÑORA VIRGEN DEL CARMEN;SANTIAGO RAMÓN Y CAJAL S/N;Calahorra;LA RIOJA;26500;75;9042,0;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;42,301664712;-1,96133444499998;jl@viamedlosmanzanos.com;941010000
387;COMPLEXO HOSPITALARIO UNIVERSITARIO DE LUGO;ULISES ROMERO, 1;Lugo;LUGO;27003;848;102234,88;GENERAL;03:00;23:59;43,025128189;-7,56423499999994;;982296000
388;HOSPITAL POLUSA;DOUTOR IGLESIAS OTERO, S/N;Lugo;LUGO;27004;97;11694,32;GENERAL;03:00;23:59;42,9980828010001;-7,56765269999994;POLUSA@POLUSA.ES;982222854
389;SANATORIO NOSA SEÑORA DOS OLLOS GRANDES;MONTEVIDEO, 23;Lugo;LUGO;27001;69;8318,64;GENERAL;03:00;23:59;43,011895243;-7,56204556699993;ADMINISTRACION@NSOG.ES;982284040
390;HOSPITAL PUBLICO DA MARIÑA (*);MEDICO VIOR, S/N;Burela;LUGO;27880;139;16757,84;GENERAL;03:00;23:59;43,6522406020001;-7,35969445899997;;982589901
391;HOSPITAL DE MONFORTE (*);CORREDOIRA, S/N;Monforte de Lemos;LUGO;27400;140;16878,4;GENERAL;03:00;23:59;42,5272663170001;-7,51932494399995;;982417900
392;HOSPITAL RAMÓN Y CAJAL;CTRA. DE COLMENAR VIEJO, KM. 9,1;Madrid;MADRID;28034;901;108624,56;GENERAL;03:00;23:59;40,487352537;-3,69383854899996;gencia.hrc@salud.madrid.org;913368000
393;HOSPITAL UNIVERSITARIO 12 DE OCTUBRE;AV. DE CÓRDOBA, S/N;Madrid;MADRID;28041;1196;144189,76;GENERAL;03:00;23:59;40,3760856100001;-3,69897211499995;gerent.hdoc@salud.madrid.org;913908373
394;HOSPITAL CLÍNICO SAN CARLOS;PROF. MARTÍN LAGOS, S/N;Madrid;MADRID;28040;861;103802,16;GENERAL;03:00;23:59;40,4406569450001;-3,71993244699996;gerent.hcsc@salud.madrid.org;913303000
395;HOSPITAL UNIVERSITARIO SANTA CRISTINA;MAESTRO VIVES, 2;Madrid;MADRID;28009;156;18807,36;GENERAL;03:00;23:59;40,4217986;-3,67099294399998;gencia.hscr@salud.madrid.org;915574300
396;HOSPITAL UNIVERSITARIO DE LA PRINCESA;DIEGO DE LEÓN, 62;Madrid;MADRID;28006;524;63173,44;GENERAL;03:00;23:59;40,434030944;-3,67574555799996;gencia.hlpr@salud.madrid.org;915202200
397;HOSPITAL INFANTIL UNIVERSITARIO NIÑO JESUS;AV. MENÉNDEZ PELAYO, 65;Madrid;MADRID;28009;170;20495,2;INFANTIL;03:00;23:59;40,4143571160001;-3,67608902999996;gerent.hnjs@salud.madrid.org;915035900
398;HOSPITAL CENTRAL DE LA CRUZ ROJA SAN JOSÉ Y SANTA ADELA;AV. DE LA REINA VICTORIA, 22-24;Madrid;MADRID;28003;154;18566,24;GENERAL;03:00;23:59;40,447152471;-3,70693215899996;gerent.hccruzr@salud.madrid.org;914538300
399;COMPLEJO HOSPITALARIO GREGORIO MARAÑÓN;DR ESQUERDO, 46;Madrid;MADRID;28007;1349;162635,44;GENERAL;03:00;23:59;40,4193239480001;-3,66922808299995;gerencia.hgugm@salud.madrid.org;915868000
400;HOSPITAL DR. R. LAFORA;CTRA. DE COLMENAR VIEJO, KM. 13,8;Madrid;MADRID;28049;334;40267,04;PSIQUIÁTRICO;03:00;23:59;40,5319545460001;-3,69124082199994;gerent.hlafora@salud.madrid.org;915867500
401;SANATORIO NUESTRA SEÑORA DEL ROSARIO;PRÍNCIPE DE VERGARA, 53;Madrid;MADRID;28006;176;21218,56;GENERAL;03:00;23:59;40,4319981580001;-3,67959715599994;secretaria@hospitalrosario.com;914359100
402;HOSPITAL SAN RAFAEL;SERRANO, 199;Madrid;MADRID;28016;188;22665,28;GENERAL;03:00;23:59;40,4519595190001;-3,68144761099995;sanrafael.secretaria@hsjd.es;915649943
403;HOSPITAL DE LA V.O.T. DE SAN FRANCISCO DE ASÍS;SAN BERNABÉ, 13;Madrid;MADRID;28005;72;8680,32;GENERAL;03:00;23:59;40,4090898370001;-3,71396072399995;administrador@hospitalvot.es;913657600
404;HOSPITAL QUIRÓNSALUD SAN JOSÉ;CARTAGENA, 111;Madrid;MADRID;28002;84;10127,04;QUIRÚRGICO;03:00;23:59;40,4405496250001;-3,67439087699995;info.sanjose@quironsalud.es;910687000
405;HOSPITAL BEATA MARÍA ANA. HH. HOSPITALARIAS SGDO. C. DE JESÚS;DR ESQUERDO, 83;Madrid;MADRID;28007;160;19289,6;MÉDICO-QUIRÚRGICO;03:00;23:59;40,418052485;-3,66911805199993;acapilla.hbma@hospitalarias.es;914097423
406;CLÍNICA SANTA ELENA;LA GRANJA, 8;Madrid;MADRID;28003;76;9162,56;GENERAL;03:00;23:59;40,4456960740001;-3,71713894999994;informacion@clinica-santa-elena.org;914539400
407;HOSPITAL SAN FRANCISCO DE ASÍS;JOAQUÍN COSTA, 28;Madrid;MADRID;28002;168;20254,08;GENERAL;03:00;23:59;40,442606068;-3,68288271699993;jmanuel.lopez@ssfda.com;915617100
408;CLÍNICA SAN MIGUEL;ARTURO SORIA, 204;Madrid;MADRID;28043;94;11332,64;PSIQUIÁTRICO;03:00;23:59;40,4598045120001;-3,66053567699993;cpolidura.sanmiguel@hospitalarias.es;914135011
409;CLÍNICA NUESTRA SRA. DE LA PAZ;LÓPEZ DE HOYOS, 259;Madrid;MADRID;28043;99;11935,44;PSIQUIÁTRICO;03:00;23:59;40,4567928020001;-3,66095257799998;elvira.conde@sjd.es;914156000
410;FUNDACIÓN INSTITUTO SAN JOSÉ;C\ PINAR DE SAN JOSÉ, 98;Madrid;MADRID;28054;259;31225,04;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;40,361935944;-3,77517007699993;fisj@ohsjd.es;915080140
411;HOSPITAL UNIVERSITARIO FUNDACIÓN JIMÉNEZ DÍAZ;AV. DE LOS REYES CATÓLICOS, 2;Madrid;MADRID;28040;659;79449,04;GENERAL;03:00;23:59;40,4385046030001;-3,71890924599995;fjd@fjd.es;915504800
412;HOSPITAL VIRGEN DEL MAR;CALLE HONDURAS, Nº 14;Madrid;MADRID;28016;76;9162,56;GENERAL;03:00;23:59;40,459589529;-3,67854199399994;cibanezr@sanitas.es;913539500
413;HESTIA MADRID (CLÍNICA SEAR, S.A.);CTRA. DE COLMENAR VIEJO, KM. 16;Madrid;MADRID;28049;250;30140,0;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;40,5327457610001;-3,78227558599997;sear@clinicasear.com;917340500
414;HOSPITAL RUBER JUAN BRAVO 39;JUAN BRAVO, 39;Madrid;MADRID;28006;70;8439,2;GENERAL;03:00;23:59;40,4326364450001;-3,67775912999997;secretariadireccion.rjb@quironsalud.es;910687777
415;HOSPITAL VITHAS NUESTRA SEÑORA DE AMÉRICA;ARTURO SORIA, 103;Madrid;MADRID;28043;100;12056,0;GENERAL;03:00;23:59;40,4498106780001;-3,65163876199995;infomadrid@vithas.es;902500112
416;HOSPITAL VIRGEN DE LA PALOMA, S.A.;LOMA, 1;Madrid;MADRID;28003;92;11091,52;QUIRÚRGICO;03:00;23:59;40,4453369020001;-3,71589021199998;facturacion@hospitalvpaloma.com;915348207
417;CLÍNICA LA LUZ, S.L.;MAESTRO ÁNGEL LLORCA, 8;Madrid;MADRID;28003;180;21700,8;MÉDICO-QUIRÚRGICO;03:00;23:59;40,4440887310001;-3,71401461399995;info.laluz@quironsalud.es;914530200
418;FUENSANTA S.L. (CLÍNICA FUENSANTA);ARTURO SORIA, 17;Madrid;MADRID;28027;30;3616,8;QUIRÚRGICO;03:00;23:59;40,4401970640001;-3,63993874599993;jgabiola@grupofuensanta.com;914100200
419;HOSPITAL RUBER JUAN BRAVO 49;JUAN BRAVO, 49;Madrid;MADRID;28006;163;19651,28;GENERAL;03:00;23:59;40,432576453;-3,67630957499995;secretariadireccion.rjb@quironsalud.es;910687999
420;HOSPITAL RUBER INTERNACIONAL;LA MASÓ, 38;Madrid;MADRID;28034;143;17240,08;GENERAL;03:00;23:59;40,4888935270001;-3,71408684099993;ruber.rbi@ruberinternacional.es;913875000
421;CLÍNICA LA MILAGROSA;MODESTO LAFUENTE, 14;Madrid;MADRID;28010;171;20615,76;QUIRÚRGICO;03:00;23:59;40,4370245690001;-3,69635706999998;lamilagrosa@lamilagrosa.com;914472100
422;HOSPITAL UNIVERSITARIO LA ZARZUELA;PLÉYADES, 25 (ARAVACA);Madrid;MADRID;28023;116;13984,96;GENERAL;03:00;23:59;40,462389838;-3,78403759999998;idiezr@sanitas.es;915858016
423;HOSPITAL UNIVERSITARIO HM NUEVO BELEN;JOSÉ SILVA, 7;Madrid;MADRID;28043;60;7233,6;MATERNAL;03:00;23:59;40,455157129;-3,65770117499994;pmonteliu@hmhospitales.com;917444100
424;SANATORIO NEUROPSIQUIÁTRICO DOCTOR LEÓN;PZA MARIANO DE CAVIA, 3;Madrid;MADRID;28007;96;11573,76;PSIQUIÁTRICO;03:00;23:59;40,4076626090001;-3,67827789899997;sanatoriodrleon@telefonica.net , loclileon@hotmail.com;914332948
425;INSTITUTO DE INVESTIGACIONES NEUROPSIQUIÁTRICAS DR. LÓPEZ IBOR;DOCTOR JUAN JOSÉ LÓPEZ IBOR, 2;Madrid;MADRID;28035;67;8077,52;PSIQUIÁTRICO;03:00;23:59;40,4679078440001;-3,72445158699998;info@lopezibor.com;913162740
426;SANATORIO ESQUERDO, S.A.;AV. DE LOS POBLADOS, 70;Madrid;MADRID;28044;115;13864,4;PSIQUIÁTRICO;03:00;23:59;40,381934857;-3,75775973599997;info@sanatorioesquerdo.com;917061100
427;HOSPITAL CENTRAL DE LA DEFENSA GOMEZ ULLA;GLORIETA DEL EJÉRCITO, Nº 1;Madrid;MADRID;28047;475;57266,0;GENERAL;03:00;23:59;40,3879055130001;-3,74552932899996;hcdgomezulla@oc.mde.es;914222000
428;HOSPITAL UNIVERSITARIO PRÍNCIPE DE ASTURIAS;CTRA. ALCALÁ-MECO, S/N;Alcalá de Henares;MADRID;28805;507;61123,92;GENERAL;03:00;23:59;40,51024934;-3,34760208199998;gerent.hupa@salud.madrid.org;918878100
429;HOSPITAL DE LA FUENFRÍA;CTRA. DE LAS DEHESAS, S/N;Cercedilla;MADRID;28470;192;23147,52;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;40,760709687;-4,07409086599995;gerent.hlff@salud.madrid.org;918520300
430;HH. HH. SGDO. C. DE JESÚS. COMPLEJO ASISTENCIAL BENITO MENNI;JARDINES, 1;Ciempozuelos;MADRID;28350;318;38338,08;PSIQUIÁTRICO;03:00;23:59;40,1562350720001;-3,62223452599994;jrodriguez.cabm@hospitalarias.es;918930150
431;CENTRO SAN JUAN DE DIOS;AV. DE SAN JUAN DE DIOS, 1;Ciempozuelos;MADRID;28350;339;40869,84;PSIQUIÁTRICO;03:00;23:59;40,1596863890001;-3,61102488799997;elvira.conde@sjd.es;918930001
432;HOSPITAL MONOGRÁFICO ASEPEYO DE TRAUMAT. CIRUGÍA Y REHABILITACIÓN;JOAQUÍN DE CÁRDENAS, 2;Coslada;MADRID;28823;133;16034,48;TRAUMATOLOGÍA Y/O REHABILITACIÓN;03:00;23:59;40,4370282580001;-3,53136248999994;IGARCIAGISMERA@ASEPEYO.ES;916735011
433;HOSPITAL GUADARRAMA;PASEO DEL MOLINO DEL REY, 2;Guadarrama;MADRID;28440;144;17360,64;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;40,669460497;-4,08611077699993;gerencia.hgua@salud.madrid.org;918562000
434;HOSPITAL UNIVERSITARIO SEVERO OCHOA;AVENIDA DE ORELLANA S/Nº;Leganés;MADRID;28911;386;46536,16;GENERAL;03:00;23:59;40,3218750940001;-3,76786968699997;gencia.hsvo@salud.madrid.org;914818000
435;FREMAP HOSPITAL Y CENTRO DE REHABILITACIÓN DE MAJADAHONDA;CTRA. DE POZUELO, 61;Majadahonda;MADRID;28222;116;13984,96;TRAUMATOLOGÍA Y/O REHABILITACIÓN;03:00;23:59;40,452236896;-3,85132607899993;braulio_garrido@fremap.es;916265642
436;HOSPITAL UNIVERSITARIO DE MÓSTOLES;C/ DR. LUIS MONTES S/N (ANTIGUA C/ RÍO JÚCAR);Móstoles;MADRID;28935;332;40025,92;GENERAL;03:00;23:59;40,3158212770001;-3,87753333599994;gerent.hmtl@salud.madrid.org;916648600
437;HOSPITAL EL ESCORIAL;CTRA. GUADARRAMA - SAN LORENZO DE EL ESCORIAL, KM. 6,2;San Lorenzo de El Escorial;MADRID;28200;91;10970,96;GENERAL;03:00;23:59;40,6074541610001;-4,11955033899994;hospitalelescorial.h@salud.madrid.org;918973000
438;HOSPITAL VIRGEN DE LA POVEDA;CTRA. DEL HOSPITAL, S/N KM. 5;Villa del Prado;MADRID;28630;202;24353,12;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;40,2477761910001;-4,27627727299995;gerenciahvpo@salud.madrid.org;918608000
439;HOSPITAL DE MADRID;PZA CONDE DEL VALLE DE SUCHILL, 16;Madrid;MADRID;28015;99;11935,44;QUIRÚRGICO;03:00;23:59;40,4313188730001;-3,70694708499997;msanchezgalindo@hmhospitales.com;914476600
440;HOSPITAL UNIVERSITARIO DE GETAFE;CRTRA DE TOLEDO, KM. 12,5;Getafe;MADRID;28905;510;61485,6;GENERAL;03:00;23:59;40,3125188940001;-3,74256698899995;gencia.hugf@salud.madrid.org;916839360
441;CLÍNICA ISADORA;PIRINEOS, 7;Madrid;MADRID;28040;19;2290,64;MÉDICO-QUIRÚRGICO;03:00;23:59;40,4571580090001;-3,71652282299993;clinica-isadora@clinica-isadora.es;913111000
442;HOSPITAL UNIVERSITARIO MONCLOA;AV. VALLADOLID, 83;Madrid;MADRID;28008;235;28331,6;GENERAL;03:00;23:59;40,4332431450001;-3,73362436599996;direccion.moncloa@grupohla.com;915957392
443;HOSPITAL UNIVERSITARIO FUNDACIÓN ALCORCÓN;BUDAPEST, 1;Alcorcón;MADRID;28922;400;48224,0;GENERAL;03:00;23:59;40,3488682720001;-3,83739388799995;direcciongerencia@fhalcorcon.es;916219400
444;CLINICA CEMTRO;AV. VENTISQUERO DE LA CONDESA, 42;Madrid;MADRID;28035;94;11332,64;MÉDICO-QUIRÚRGICO;03:00;23:59;40,4935140900001;-3,71697684599997;administracion@clinicacemtro.com;917355757
445;HOSPITAL UNIVERSITARIO HM  MONTEPRÍNCIPE;AV. MONTEPRÍNCIPE, 25;Boadilla del Monte;MADRID;28660;170;20495,2;GENERAL;03:00;23:59;40,4131397020001;-3,84396530299995;lespada@hmhospitales.com;917089900
446;CENTRO ONCOLÓGICO MD ANDERSON INTERNATIONAL ESPAÑA;GÓMEZ HEMANS. 2-4;Madrid;MADRID;28033;99;11935,44;ONCOLÓGICO;03:00;23:59;40,4707217220001;-3,66648950699994;info@mdanderson.es;917878600
447;HOSPITAL QUIRONSALUD SUR;ESTAMBUL, 30;Alcorcón;MADRID;28922;81;9765,36;MÉDICO-QUIRÚRGICO;03:00;23:59;40,342483708;-3,84903466199995;monte.rodriguez@quironsalud.es;916496600
448;HOSPITAL UNIVERSITARIO DE FUENLABRADA;CAMINO DEL MOLINO, 2;Fuenlabrada;MADRID;28942;406;48947,36;GENERAL;03:00;23:59;40,2870767570001;-3,81595151999994;gerencia.hflr@salud.madrid.org;916006000
449;HOSPITAL UNIVERSITARIO HM TORRELODONES;AV. CASTILLO OLIVARES S/N;Torrelodones;MADRID;28250;86;10368,16;GENERAL;03:00;23:59;40,570491744;-3,92559737499994;mvillarinop@hmhospitales.com;912675000
450;COMPLEJO UNIVERSITARIO LA PAZ;Pº DE LA CASTELLANA, 261;Madrid;MADRID;28046;1268;152870,08;GENERAL;03:00;23:59;40,4812402430001;-3,68723143299997;gencia.hulp@salud.madrid.org;917277000
451;HOSPITAL LA MORALEJA;AV. FRANCISCO PI Y MARGALL, 81;Madrid;MADRID;28050;126;15190,56;GENERAL;03:00;23:59;40,492374193;-3,66233561299993;bruiz@sanitas.es;917679100
452;HOSPITAL LOS MADROÑOS;CRTRA. M-501 KM 17,900 (VÍA DE SERVICIO);Brunete;MADRID;28690;53;6389,68;GENERAL;03:00;23:59;40,3978750000001;-3,99388377599996;info@lmh.es;918163526
